,uid,datetime,zone_id,ble_users,scores,infected,potentially_infected
4461,63c,2019-01-09 05:47:49.638144,Gare,10c,0.0,False,False
4462,63c,2019-01-09 15:28:39.442724,ENIM,89c,0.0,False,False
4463,63c,2019-01-12 00:02:20.377321,EMI,79e,0.0,False,False
4464,64c,2019-01-02 22:45:44.008385,ENIM,50e,0.0,False,False
4465,64c,2019-01-03 14:02:43.068461,Gare,104c,0.0,False,False
4466,64c,2019-01-04 13:03:36.828884,EMI,51c,0.0,False,False
4467,64c,2019-01-06 14:19:39.133688,ENIM,85c,0.0,False,False
4468,64c,2019-01-07 10:13:44.604168,EMI,62c,0.0,False,False
4469,64c,2019-01-07 15:18:23.074456,Gare,67c,0.0,False,False
4470,64c,2019-01-08 19:39:30.406605,Gare,"44c,15e",0.0,False,False
4471,64c,2019-01-11 10:58:51.860236,ENIM,48c,0.0,False,False
4472,64c,2019-01-11 17:20:13.158527,EMI,97e,0.0,False,False
4473,64c,2019-01-11 18:38:19.564449,ENIM,55e,0.0,False,False
4474,64c,2019-01-13 08:26:38.756667,Carrefour,110e,0.0,False,False
4475,65c,2019-01-01 16:58:45.921980,EMI,87c,0.0,False,False
4476,65c,2019-01-01 19:52:00.220907,Arribat Center,45e,0.0,False,False
4477,65c,2019-01-02 16:00:07.626889,Arribat Center,130d,0.0,False,False
4478,65c,2019-01-04 10:00:00.646017,Carrefour,31d,0.0,False,False
4479,65c,2019-01-04 11:35:18.703803,ENIM,92c,0.0,False,False
4480,65c,2019-01-06 06:56:07.551370,Gare,53c,0.0,False,False
4481,65c,2019-01-06 14:10:11.289205,Gare,95e,0.0,False,False
4482,65c,2019-01-06 16:02:30.003480,Gare,97e,0.0,False,False
4483,65c,2019-01-07 01:21:44.162556,Gare,104c,0.0,False,False
4484,65c,2019-01-07 16:35:47.170776,ENIM,95e,0.0,False,False
4485,65c,2019-01-08 08:36:59.716305,Gare,8c,0.0,False,False
4486,65c,2019-01-09 21:24:42.995417,Gare,115e,0.0,False,False
4487,65c,2019-01-12 16:34:40.232677,Arribat Center,"34c,84e",0.0,False,False
4488,65c,2019-01-12 20:38:02.210473,Gare,77c,0.0,False,False
4489,65c,2019-01-13 11:28:40.423987,Carrefour,28c,0.0,False,False
4490,65c,2019-01-14 02:44:19.451464,Maisons 2,78c,0.0,False,False
4491,65c,2019-01-14 17:03:54.532185,ENIM,91c,0.0,False,False
4492,66c,2019-01-02 13:25:14.833037,Gare,114c,0.0,False,False
4493,66c,2019-01-05 01:08:08.934473,ENIM,92c,0.0,False,False
4494,66c,2019-01-05 03:15:42.741100,ENIM,11c,0.0,False,False
4495,66c,2019-01-10 08:18:17.226109,EMI,27c,0.0,False,False
4496,66c,2019-01-10 16:00:00.151474,ENIM,"47d,79d",0.0,False,False
4497,66c,2019-01-11 09:58:43.429558,Carrefour,58c,0.0,False,False
4498,66c,2019-01-13 07:03:49.064248,ENIM,88c,0.0,False,False
4499,66c,2019-01-14 04:00:16.592005,EMI,20c,0.0,False,False
4500,66c,2019-01-14 20:36:16.662060,ENIM,30e,0.0,False,False
4501,67c,2019-01-01 09:12:00.248804,ENIM,"38c,81c,96c",0.0,False,False
4502,67c,2019-01-02 02:52:14.266835,Gare,26c,0.0,False,False
4503,67c,2019-01-03 11:00:05.113414,Carrefour,"33d,88d,124d,149d,28c,30c,76f",0.0,False,False
4504,67c,2019-01-03 14:59:53.995088,Gare,34c,0.0,False,False
4505,67c,2019-01-06 15:47:16.973678,ENIM,74c,0.0,False,False
4506,67c,2019-01-07 15:18:50.607984,Gare,64c,0.0,False,False
4507,67c,2019-01-08 11:47:16.192667,Gare,76e,0.0,False,False
4508,67c,2019-01-09 03:00:25.405602,ENIM,"31d,45d",0.0,False,False
4509,67c,2019-01-09 19:00:50.958902,ENIM,"26d,91d,93d,109d,62c",0.0,False,False
4510,67c,2019-01-09 22:25:00.532020,Gare,43c,0.0,False,False
4511,67c,2019-01-11 20:56:32.608215,ENIM,33e,0.0,False,False
4512,67c,2019-01-11 22:18:54.158056,Gare,41e,0.0,False,False
4513,67c,2019-01-14 20:33:03.043396,ENIM,80c,0.0,False,False
4514,67c,2019-01-15 00:02:32.288219,Gare,32c,0.0,False,False
4515,68c,2019-01-02 10:09:31.525988,Carrefour,9c,0.0,False,False
4516,68c,2019-01-02 17:37:14.832242,EMI,5c,0.0,False,False
4517,68c,2019-01-07 06:12:58.663850,EMI,40c,0.0,False,False
4518,68c,2019-01-10 16:33:14.146851,Gare,41c,0.0,False,False
4519,68c,2019-01-11 13:04:54.334547,ENIM,32c,0.0,False,False
4520,68c,2019-01-11 16:20:15.392797,Gare,80c,0.0,False,False
4521,68c,2019-01-11 23:54:52.420634,Maisons 1,48e,0.0,False,False
4522,68c,2019-01-13 18:53:50.683471,Maisons 1,119c,0.0,False,False
4523,69c,2019-01-02 20:00:11.781107,Gare,"26d,61d,81d,45e",0.0,False,False
4524,69c,2019-01-02 21:54:02.956077,Gare,59e,0.0,False,False
4525,69c,2019-01-03 02:10:22.893996,Gare,19e,0.0,False,False
4526,69c,2019-01-03 05:32:51.452101,Gare,"15c,111c",0.0,False,False
4527,69c,2019-01-03 13:09:24.719263,ENIM,83c,0.0,False,False
4528,69c,2019-01-04 22:42:29.220700,Gare,78c,0.0,False,False
4529,69c,2019-01-05 01:04:09.798166,EMI,17c,0.0,False,False
4530,69c,2019-01-05 22:06:05.546549,ENIM,74c,0.0,False,False
4531,69c,2019-01-06 00:41:33.285801,Gare,"13c,71c",0.0,False,False
4532,69c,2019-01-06 12:00:35.729279,Gare,"9d,44d,53d",0.0,False,False
4533,69c,2019-01-06 23:35:58.621439,Gare,76c,0.0,False,False
4534,69c,2019-01-07 18:00:56.346254,ENIM,"6d,26d,79d,86d,92d,125d,12f,45f",0.0,False,False
4535,69c,2019-01-07 21:25:38.001966,ENIM,73c,0.0,False,False
4536,69c,2019-01-08 02:02:58.068051,ENIM,46c,0.0,False,False
4537,69c,2019-01-08 06:30:05.789976,Carrefour,105c,0.0,False,False
4538,69c,2019-01-10 04:38:11.933463,Gare,17c,0.0,False,False
4539,69c,2019-01-10 13:05:07.739364,ENIM,1c,0.0,False,False
4540,69c,2019-01-10 17:29:33.906776,ENIM,72e,0.0,False,False
4541,69c,2019-01-10 19:29:14.755449,Gare,33e,0.0,False,False
4542,69c,2019-01-12 03:51:52.703797,Gare,94c,0.3427184982794626,False,True
4543,69c,2019-01-12 14:40:57.006318,ENIM,15e,0.3427184982794626,False,True
4544,69c,2019-01-12 21:00:10.649897,ENIM,"6d,13d,41d,81d,92d,96d,108d,109d,126d,137d,12f,62f",0.3427184982794626,False,True
4545,69c,2019-01-13 08:19:18.806490,ENIM,72c,0.3427184982794626,False,True
4546,69c,2019-01-13 19:53:57.031730,ENIM,72e,0.3427184982794626,False,True
4547,70c,2019-01-01 10:01:17.901308,Gare,84e,0.0,False,False
4548,70c,2019-01-01 13:29:12.202989,ENIM,89c,0.0,False,False
4549,70c,2019-01-04 05:43:51.066459,Gare,102c,0.0,False,False
4550,70c,2019-01-05 10:39:29.574698,Gare,32c,0.0,False,False
4551,70c,2019-01-06 02:58:47.148747,EMI,48e,0.0,False,False
4552,70c,2019-01-06 08:52:29.352531,ENIM,31c,0.0,False,False
4553,70c,2019-01-08 19:00:58.052157,EMI,"26d,50d,67d,96d,125d,134d",0.0,False,False
4554,70c,2019-01-09 04:22:17.612107,Gare,118c,0.0,False,False
4555,70c,2019-01-10 10:09:38.412180,ENIM,75c,0.0,False,False
4556,70c,2019-01-11 19:46:58.621163,ENIM,52c,0.0,False,False
4557,70c,2019-01-12 06:23:21.332925,ENIM,119c,0.0,False,False
4558,70c,2019-01-13 07:13:59.365113,Carrefour,98c,0.0,False,False
4559,70c,2019-01-13 12:17:48.230581,ENIM,9e,0.0,False,False
4560,71c,2019-01-01 19:12:21.380361,ENIM,15e,0.0,False,False
4561,71c,2019-01-03 04:18:34.875353,Carrefour,75c,0.0,False,False
4562,71c,2019-01-03 23:51:00.052528,Gare,88c,0.0,False,False
4563,71c,2019-01-05 05:22:44.407875,Gare,"95c,95e",0.0,False,False
4564,71c,2019-01-06 00:41:48.314551,Gare,"13c,69c",0.0,False,False
4565,71c,2019-01-06 10:24:56.563174,Gare,84c,0.0,False,False
4566,71c,2019-01-08 23:33:38.887058,ENIM,71e,0.0,False,False
4567,71c,2019-01-09 05:00:09.951367,Gare,120c,0.0,False,False
4568,71c,2019-01-10 14:46:48.007403,ENIM,76c,0.0,False,False
4569,71c,2019-01-10 18:00:32.808139,Carrefour,"55d,138d,103c,62f",0.0,False,False
4570,71c,2019-01-11 16:10:55.005448,ENIM,20c,0.0,False,False
4571,71c,2019-01-12 23:10:16.613572,Gare,"110c,15e",0.0,False,False
4572,71c,2019-01-13 04:17:01.947214,ENIM,60c,0.0,False,False
4573,71c,2019-01-14 15:46:01.256039,Gare,117c,0.0,False,False
4574,71c,2019-01-15 02:25:04.117884,Gare,45c,0.0,False,False
4575,72c,2019-01-02 01:00:05.226482,ENIM,"46d,137d,141d",0.0,False,False
4576,72c,2019-01-02 18:21:03.912457,Gare,"1c,115c",0.0,False,False
4577,72c,2019-01-03 03:39:15.560708,Gare,80c,0.0,False,False
4578,72c,2019-01-03 23:48:04.828294,EMI,95e,0.0,False,False
4579,72c,2019-01-09 15:41:32.290608,ENIM,"6c,114e",0.0,False,False
4580,72c,2019-01-11 10:02:42.108201,ENIM,45c,0.0,False,False
4581,72c,2019-01-11 15:10:00.387300,Carrefour,15e,0.0,False,False
4582,72c,2019-01-12 21:35:09.045165,ENIM,45c,0.0,False,False
4583,72c,2019-01-13 08:19:48.818586,ENIM,69c,0.0,False,False
4584,72c,2019-01-14 09:45:38.768484,ENIM,39c,0.0,False,False
4585,73c,2019-01-04 23:13:35.024161,ENIM,15e,0.0,False,False
4586,73c,2019-01-05 02:10:58.821250,Gare,91e,0.0,False,False
4587,73c,2019-01-06 08:54:35.270214,Carrefour,76c,0.0,False,False
4588,73c,2019-01-07 21:25:56.348404,ENIM,69c,0.0,False,False
4589,73c,2019-01-08 08:00:00.937197,Maisons 1,"3d,15d,68d,95d,99d",0.0,False,False
4590,73c,2019-01-08 09:10:23.518431,Gare,24c,0.0,False,False
4591,73c,2019-01-08 16:54:28.420339,ENIM,100e,0.0,False,False
4592,73c,2019-01-10 10:42:46.118710,EMI,50c,0.0,False,False
4593,73c,2019-01-12 04:11:18.625813,Gare,27c,0.0,False,False
4594,74c,2019-01-01 15:28:00.129732,ENIM,61c,0.0,False,False
4595,74c,2019-01-02 21:48:40.635535,ENIM,57c,0.0,False,False
4596,74c,2019-01-04 17:25:07.170963,Gare,73e,0.0,False,False
4597,74c,2019-01-05 12:00:03.665942,Maisons 1,"80f,113f",0.0,False,False
4598,74c,2019-01-05 22:06:18.060162,ENIM,69c,0.0,False,False
4599,74c,2019-01-06 15:47:17.159945,ENIM,67c,0.0,False,False
4600,74c,2019-01-07 02:30:38.628148,EMI,"96c,63e",0.0,False,False
4601,74c,2019-01-09 19:58:15.249668,ENIM,31c,0.0,False,False
4602,74c,2019-01-10 12:45:56.229262,Gare,15e,0.0,False,False
4603,74c,2019-01-10 21:54:27.250506,ENIM,42c,0.0,False,False
4604,74c,2019-01-12 02:47:40.293586,Gare,89c,0.0,False,False
4605,74c,2019-01-12 16:17:03.407704,Gare,"48c,50c",0.0,False,False
4606,74c,2019-01-14 01:45:32.177949,EMI,52c,0.0,False,False
4607,75c,2019-01-01 15:56:55.106897,Carrefour,115e,0.0,False,False
4608,75c,2019-01-03 04:18:47.911739,Carrefour,71c,0.0,False,False
4609,75c,2019-01-04 16:11:24.134492,Gare,112c,0.0,False,False
4610,75c,2019-01-04 18:28:03.402776,Carrefour,"23c,53c",0.0,False,False
4611,75c,2019-01-05 10:05:10.491793,EMI,114c,0.0,False,False
4612,75c,2019-01-05 12:33:11.404400,EMI,115e,0.0,False,False
4613,75c,2019-01-06 01:55:57.853799,ENIM,"62c,102c",0.0,False,False
4614,75c,2019-01-06 13:06:51.256804,ENIM,63c,0.0,False,False
4615,75c,2019-01-07 11:18:43.103592,ENIM,54c,0.0,False,False
4616,75c,2019-01-09 02:15:35.862211,ENIM,32c,0.0,False,False
4617,75c,2019-01-10 10:09:37.327110,ENIM,70c,0.0,False,False
4618,75c,2019-01-10 14:47:02.829758,Carrefour,15e,0.0,False,False
4619,75c,2019-01-10 17:15:08.213977,ENIM,18e,0.0,False,False
4620,75c,2019-01-13 02:25:52.057829,Carrefour,115c,0.0,False,False
4621,75c,2019-01-13 15:48:43.226390,Gare,55e,0.0,False,False
4622,75c,2019-01-13 20:28:37.199303,Carrefour,37c,0.0,False,False
4623,75c,2019-01-14 07:09:36.936784,Maisons 1,6e,0.0,False,False
4624,76c,2019-01-01 11:42:31.402648,ENIM,86c,0.0,False,False
4625,76c,2019-01-02 09:05:23.751877,Gare,36c,0.0,False,False
4626,76c,2019-01-02 14:27:32.524998,Carrefour,100c,0.0,False,False
4627,76c,2019-01-05 07:06:10.579370,ENIM,"24c,27c",0.0,False,False
4628,76c,2019-01-05 09:27:04.485165,EMI,21c,0.0,False,False
4629,76c,2019-01-05 23:48:27.385152,Carrefour,102c,0.0,False,False
4630,76c,2019-01-06 08:54:54.330331,Carrefour,73c,0.0,False,False
4631,76c,2019-01-06 23:35:39.581785,Gare,69c,0.0,False,False
4632,76c,2019-01-07 20:54:09.412954,Gare,81e,0.0,False,False
4633,76c,2019-01-10 11:00:20.127732,EMI,"10d,20d,54d,98d,46c",0.0,False,False
4634,76c,2019-01-10 14:46:30.929758,ENIM,71c,0.0,False,False
4635,76c,2019-01-11 10:04:00.153998,Gare,"94c,71e",0.7084762955371238,False,True
4636,76c,2019-01-11 23:42:23.234203,Gare,56c,0.7084762955371238,False,True
4637,76c,2019-01-13 08:59:04.982084,EMI,97c,0.7084762955371238,False,True
4638,76c,2019-01-13 15:07:48.832678,Gare,50e,0.7084762955371238,False,True
4639,77c,2019-01-01 21:00:49.344431,ENIM,"48d,91d,104d,46f",0.0,False,False
4640,77c,2019-01-02 08:45:28.408635,ENIM,49c,0.0,False,False
4641,77c,2019-01-04 02:00:35.972448,EMI,"72d,102d,132d",0.0,False,False
4642,77c,2019-01-04 03:00:14.005740,Carrefour,13d,0.0,False,False
4643,77c,2019-01-06 00:31:46.900315,Gare,33e,0.0,False,False
4644,77c,2019-01-06 19:17:28.084037,Gare,103c,0.0,False,False
4645,77c,2019-01-07 14:32:32.607259,EMI,17e,0.0,False,False
4646,77c,2019-01-10 19:05:16.705833,Gare,"33c,84e",0.0,False,False
4647,77c,2019-01-12 20:38:09.475971,Gare,65c,0.0,False,False
4648,78c,2019-01-02 22:25:37.955733,Gare,47c,0.0,False,False
4649,78c,2019-01-02 23:27:56.552683,ENIM,"42c,83e",0.0,False,False
4650,78c,2019-01-03 04:32:39.541797,Gare,34c,0.0,False,False
4651,78c,2019-01-04 09:05:53.562773,Gare,31c,0.0,False,False
4652,78c,2019-01-04 14:20:56.229497,ENIM,92c,0.0,False,False
4653,78c,2019-01-04 17:08:13.615118,Carrefour,115c,0.0,False,False
4654,78c,2019-01-04 21:40:28.551227,ENIM,107e,0.0,False,False
4655,78c,2019-01-04 22:42:15.313171,Gare,69c,0.0,False,False
4656,78c,2019-01-06 03:55:36.003153,ENIM,61c,0.0,False,False
4657,78c,2019-01-08 00:55:29.629673,Gare,"83c,35e",0.0,False,False
4658,78c,2019-01-08 21:32:00.000472,Gare,67e,0.0,False,False
4659,78c,2019-01-10 04:11:53.910571,ENIM,36e,0.0,False,False
4660,78c,2019-01-12 11:32:44.334145,ENIM,46c,0.0,False,False
4661,78c,2019-01-13 14:58:38.772400,Carrefour,"84c,109c",0.0,False,False
4662,78c,2019-01-13 22:53:53.571277,Gare,26c,0.0,False,False
4663,78c,2019-01-14 02:44:32.380770,Maisons 2,65c,0.0,False,False
4664,78c,2019-01-14 06:59:26.513305,Gare,33e,0.0,False,False
4665,79c,2019-01-01 15:37:38.807752,Gare,57c,0.0,False,False
4666,79c,2019-01-04 07:13:43.579724,Gare,34c,0.0,False,False
4667,79c,2019-01-04 15:00:10.905934,Gare,"36d,93d,113f",0.0,False,False
4668,79c,2019-01-06 01:15:57.361198,ENIM,103e,0.0,False,False
4669,79c,2019-01-06 21:00:47.430979,EMI,"15d,38d,47d,89d,98d",0.0,False,False
4670,79c,2019-01-10 04:54:59.548515,EMI,91c,0.0,False,False
4671,79c,2019-01-11 02:03:47.681403,Gare,52e,0.0,False,False
4672,79c,2019-01-12 23:18:12.257552,Carrefour,1c,0.0,False,False
4673,79c,2019-01-13 02:43:53.372902,EMI,"62c,86c",0.0,False,False
4674,80c,2019-01-02 19:14:12.748782,ENIM,45c,0.0,False,False
4675,80c,2019-01-02 21:05:41.759987,ENIM,85c,0.0,False,False
4676,80c,2019-01-03 03:39:35.520734,Gare,72c,0.0,False,False
4677,80c,2019-01-03 14:33:26.851399,Gare,43c,0.0,False,False
4678,80c,2019-01-05 01:28:01.554164,ENIM,15e,0.0,False,False
4679,80c,2019-01-07 00:40:50.005309,EMI,108e,0.0,False,False
4680,80c,2019-01-07 04:00:47.827430,EMI,136d,0.0,False,False
4681,80c,2019-01-08 04:17:31.544784,Carrefour,89e,0.0,False,False
4682,80c,2019-01-09 06:44:43.145740,ENIM,34c,0.0,False,False
4683,80c,2019-01-09 20:15:24.455956,Gare,50e,0.0,False,False
4684,80c,2019-01-10 10:34:12.443670,Gare,48c,0.0,False,False
4685,80c,2019-01-11 07:02:02.356702,Carrefour,35c,0.0,False,False
4686,80c,2019-01-11 10:31:41.123238,Gare,36c,0.0,False,False
4687,80c,2019-01-11 16:20:11.795910,Gare,68c,0.0,False,False
4688,80c,2019-01-14 11:18:08.476486,ENIM,83e,0.0,False,False
4689,80c,2019-01-14 20:33:57.386580,ENIM,67c,0.0,False,False
4690,81c,2019-01-01 09:12:47.065149,ENIM,"38c,67c,96c",0.0,False,False
4691,81c,2019-01-02 04:00:59.200549,ENIM,45e,0.0,False,False
4692,81c,2019-01-04 09:58:56.453422,Gare,35c,0.0,False,False
4693,81c,2019-01-05 20:09:45.323028,ENIM,48c,0.0,False,False
4694,81c,2019-01-09 19:06:34.516508,Gare,93c,0.0,False,False
4695,81c,2019-01-10 02:08:30.591247,Gare,96c,0.0,False,False
4696,81c,2019-01-11 06:09:41.254611,ENIM,23c,0.0,False,False
4697,81c,2019-01-12 05:45:39.295529,EMI,41c,0.0,False,False
4698,81c,2019-01-13 05:18:00.238638,ENIM,47c,0.0,False,False
4699,81c,2019-01-14 07:56:13.767478,EMI,115c,0.0,False,False
4700,81c,2019-01-15 06:00:05.947103,ENIM,143d,0.0,False,False
4701,82c,2019-01-01 15:07:42.369236,EMI,"107c,91e",0.0,False,False
4702,82c,2019-01-03 09:00:19.483127,Gare,"72d,102d,40c,10f",0.0,False,False
4703,82c,2019-01-03 14:11:33.843130,ENIM,"15c,83e",0.0,False,False
4704,82c,2019-01-04 12:11:42.468964,EMI,42c,0.0,False,False
4705,82c,2019-01-04 21:00:28.494835,Gare,"20d,53d,77d,122d,144d",0.0,False,False
4706,82c,2019-01-05 11:57:23.213656,Gare,62c,0.0,False,False
4707,82c,2019-01-14 10:00:06.926998,EMI,150d,0.0,False,False
4708,82c,2019-01-15 04:49:36.869761,Carrefour,96c,0.0,False,False
4709,83c,2019-01-01 11:39:41.879578,ENIM,105c,0.0,False,False
4710,83c,2019-01-02 00:52:55.072022,Gare,106c,0.0,False,False
4711,83c,2019-01-03 10:15:20.280647,ENIM,17c,0.0,False,False
4712,83c,2019-01-03 13:09:19.358334,ENIM,69c,0.0,False,False
4713,83c,2019-01-05 20:00:53.445988,ENIM,"9d,54d,45f,69f",0.0,False,False
4714,83c,2019-01-06 21:32:48.498225,ENIM,15c,0.0,False,False
4715,83c,2019-01-07 00:58:07.004882,ENIM,114c,0.0,False,False
4716,83c,2019-01-08 00:55:29.280569,Gare,"78c,35e",0.0,False,False
4717,83c,2019-01-08 22:00:43.411724,EMI,"47d,51d,127d",0.0,False,False
4718,83c,2019-01-08 23:00:42.595143,ENIM,"18d,26d,46d,49d,83d,69f",0.0,False,False
4719,83c,2019-01-09 04:52:19.762922,Gare,71e,0.0,False,False
4720,83c,2019-01-09 16:00:51.148100,Maisons 1,80f,0.0,False,False
4721,83c,2019-01-12 00:08:53.971256,ENIM,17c,0.0,False,False
4722,83c,2019-01-12 10:53:56.918958,ENIM,42c,0.0,False,False
4723,83c,2019-01-12 19:07:45.300139,Arribat Center,107c,0.0,False,False
4724,83c,2019-01-13 10:17:14.964034,Gare,62c,0.0,False,False
4725,83c,2019-01-13 20:10:31.309726,ENIM,85c,0.0,False,False
4726,84c,2019-01-01 10:00:35.454004,EMI,60d,0.0,False,False
4727,84c,2019-01-04 14:53:39.227160,EMI,107e,0.0,False,False
4728,84c,2019-01-04 20:56:53.496888,ENIM,107c,0.0,False,False
4729,84c,2019-01-05 01:18:41.963460,ENIM,97c,0.0,False,False
4730,84c,2019-01-05 17:40:21.505833,ENIM,6c,0.0,False,False
4731,84c,2019-01-05 19:00:30.780776,Carrefour,"19d,35d,136d,49f",0.0,False,False
4732,84c,2019-01-06 08:51:07.020226,Carrefour,28c,0.0,False,False
4733,84c,2019-01-06 10:24:00.483480,Gare,71c,0.0,False,False
4734,84c,2019-01-12 11:18:58.160122,ENIM,13e,0.0,False,False
4735,84c,2019-01-13 14:58:26.879575,Carrefour,"78c,109c",0.0,False,False
4736,85c,2019-01-02 21:05:21.556901,ENIM,80c,0.0,False,False
4737,85c,2019-01-02 22:52:18.140607,Gare,108c,0.0,False,False
4738,85c,2019-01-04 08:28:06.445384,Carrefour,35c,0.0,False,False
4739,85c,2019-01-05 07:17:12.137220,EMI,42c,0.0,False,False
4740,85c,2019-01-05 16:01:25.673338,Gare,83e,0.0,False,False
4741,85c,2019-01-06 00:38:46.780223,EMI,77e,0.0,False,False
4742,85c,2019-01-06 12:54:07.360065,ENIM,51c,0.0,False,False
4743,85c,2019-01-06 14:19:58.147328,ENIM,64c,0.0,False,False
4744,85c,2019-01-09 03:04:24.737055,Gare,"20c,89c,75e",0.0,False,False
4745,85c,2019-01-09 11:04:14.697161,ENIM,2e,0.0,False,False
4746,85c,2019-01-10 08:26:46.331524,ENIM,100c,0.0,False,False
4747,85c,2019-01-11 15:32:23.191576,ENIM,83e,0.0,False,False
4748,85c,2019-01-12 02:12:14.428455,Maisons 1,111c,0.0,False,False
4749,85c,2019-01-13 20:10:38.431796,ENIM,83c,0.0,False,False
4750,85c,2019-01-14 18:10:13.395396,Carrefour,52c,0.0,False,False
4751,86c,2019-01-01 11:42:48.919119,ENIM,76c,0.0,False,False
4752,86c,2019-01-01 16:12:13.067224,Gare,15c,0.0,False,False
4753,86c,2019-01-02 03:29:38.578438,Gare,30c,0.0,False,False
4754,86c,2019-01-02 05:03:12.246657,EMI,28c,0.0,False,False
4755,86c,2019-01-02 19:45:46.063834,Gare,44c,0.0,False,False
4756,86c,2019-01-03 13:59:11.406153,EMI,92e,0.0,False,False
4757,86c,2019-01-05 12:42:18.827100,ENIM,113c,0.0,False,False
4758,86c,2019-01-06 03:40:18.237536,Carrefour,113c,0.0,False,False
4759,86c,2019-01-06 07:20:26.844234,EMI,45c,0.0,False,False
4760,86c,2019-01-07 18:45:26.429556,Gare,29c,0.0,False,False
4761,86c,2019-01-07 23:29:59.093947,ENIM,46c,0.0,False,False
4762,86c,2019-01-12 00:26:10.076152,Gare,57c,0.0,False,False
4763,86c,2019-01-12 10:32:08.160449,Gare,21c,0.0,False,False
4764,86c,2019-01-12 17:24:56.837816,EMI,69e,0.0,False,False
4765,86c,2019-01-13 02:43:52.859806,EMI,"62c,79c",0.0,False,False
4766,87c,2019-01-01 16:58:12.895570,EMI,65c,0.0,False,False
4767,87c,2019-01-02 11:54:54.538812,ENIM,120e,0.0,False,False
4768,87c,2019-01-02 13:15:39.447924,EMI,33c,0.0,False,False
4769,87c,2019-01-03 05:00:46.233770,ENIM,26d,0.0,False,False
4770,87c,2019-01-12 03:20:53.196622,Gare,"49c,120e",0.0,False,False
4771,88c,2019-01-01 14:43:15.487907,ENIM,83e,0.0,False,False
4772,88c,2019-01-03 23:51:58.376048,Gare,71c,0.0,False,False
4773,88c,2019-01-07 19:29:44.642581,ENIM,115e,0.0,False,False
4774,88c,2019-01-08 10:20:24.443278,ENIM,37c,0.0,False,False
4775,88c,2019-01-08 14:00:47.000716,Gare,"11d,12f",0.0,False,False
4776,88c,2019-01-11 03:21:39.739250,Gare,42c,0.0,False,False
4777,88c,2019-01-11 11:06:06.581088,ENIM,31c,0.0,False,False
4778,88c,2019-01-13 05:20:39.068614,Gare,"28c,45c",0.0,False,False
4779,88c,2019-01-13 07:03:01.133056,ENIM,66c,0.0,False,False
4780,88c,2019-01-14 17:00:27.478432,Carrefour,123d,0.0,False,False
4781,88c,2019-01-15 00:53:29.442946,ENIM,8c,0.0,False,False
4782,89c,2019-01-01 13:29:48.308314,ENIM,70c,0.0,False,False
4783,89c,2019-01-03 06:43:02.098348,ENIM,76e,0.0,False,False
4784,89c,2019-01-03 13:27:05.219903,Gare,18c,0.0,False,False
4785,89c,2019-01-03 16:13:57.328650,ENIM,90c,0.0,False,False
4786,89c,2019-01-04 16:32:07.505586,ENIM,33c,0.0,False,False
4787,89c,2019-01-07 19:02:59.274924,Carrefour,20c,0.0,False,False
4788,89c,2019-01-09 03:04:59.577655,Gare,"20c,85c,75e",0.0,False,False
4789,89c,2019-01-09 15:28:02.221617,ENIM,63c,0.0,False,False
4790,89c,2019-01-09 18:20:22.360023,ENIM,20c,0.0,False,False
4791,89c,2019-01-10 09:22:28.361510,Gare,100e,0.0,False,False
4792,89c,2019-01-12 02:47:42.263687,Gare,74c,0.0,False,False
4793,89c,2019-01-12 16:56:43.403438,EMI,47c,0.0,False,False
4794,89c,2019-01-13 02:02:36.159960,EMI,48c,0.0,False,False
4795,90c,2019-01-02 09:00:19.064403,Maisons 1,"34d,90d,95d,38f",0.0,False,False
4796,90c,2019-01-02 10:48:36.962367,Carrefour,92c,0.0,False,False
4797,90c,2019-01-03 02:00:06.188858,Maisons 2,"33d,53c",0.0,False,False
4798,90c,2019-01-03 16:13:32.681085,ENIM,89c,0.0,False,False
4799,90c,2019-01-05 19:04:14.271987,Maisons 2,58c,0.0,False,False
4800,90c,2019-01-10 20:00:49.323194,ENIM,"5d,6d,48d,69f,113f",0.0,False,False
4801,90c,2019-01-11 19:05:57.578356,Maisons 2,91c,0.0,False,False
4802,91c,2019-01-01 11:49:25.217481,Carrefour,7c,0.0,False,False
4803,91c,2019-01-01 13:13:16.690773,ENIM,17e,0.0,False,False
4804,91c,2019-01-02 10:07:28.952933,ENIM,26e,0.0,False,False
4805,91c,2019-01-03 15:06:56.821616,ENIM,17c,0.0,False,False
